ID,Nombre,Apellido,Edad,Region,Patrimonio,Historial_Crediticio,Variable_1,Variable_2,Variable_3,Variable_4,Ciudad
5638,Isidora,Sepúlveda,36.0,Metropolitana,377659.0,Bueno,,38.0,6.0,214.0,Puente Alto
5639,Agustín,Sepúlveda,82.0,Araucanía,869174.0,,,28.0,41.0,278.0,Temuco
5640,Martín,Soto,20.0,Biobío,386952.0,,59.0,21.0,194.0,152.0,Concepción
5641,Sebastián,Rojas,59.0,Metropolitana,349839.0,,44.0,16.0,122.0,145.0,Maipú
5642,Martina,Soto,38.0,Biobío,998243.0,Regular,,40.0,163.0,,Chillán
5643,Isidora,Soto,57.0,Metropolitana,482472.0,,0.0,40.0,156.0,,Maipú
5644,,Pérez,84.0,Maule,805221.0,Malo,77.0,37.0,172.0,,Curicó
5645,Benjamín,González,42.0,,,Bueno,51.0,38.0,122.0,174.0,Linares
5646,Sebastián,Rojas,,Araucanía,926369.0,Bueno,16.0,,33.0,210.0,
5647,Isidora,González,69.0,O'Higgins,84895.0,Bueno,40.0,3.0,117.0,202.0,Pichilemu
5648,,Díaz,61.0,Valparaíso,271220.0,,34.0,3.0,65.0,84.0,Quilpué
5649,Sofía,Muñoz,73.0,Araucanía,767748.0,,85.0,26.0,155.0,22.0,Villarrica
5650,Agustín,Sepúlveda,72.0,Valparaíso,562601.0,,82.0,18.0,131.0,104.0,Quilpué
5651,,Rojas,83.0,O'Higgins,559614.0,Regular,15.0,28.0,26.0,216.0,Pichilemu
5652,Mateo,,36.0,Araucanía,166215.0,Bueno,84.0,9.0,165.0,220.0,Villarrica
5653,Agustín,González,24.0,Biobío,281153.0,Regular,60.0,49.0,107.0,174.0,Chillán
5654,Sofía,Pérez,80.0,Araucanía,521334.0,Bueno,25.0,35.0,129.0,45.0,Temuco
5655,Sofía,Díaz,59.0,Valparaíso,277181.0,Malo,93.0,10.0,47.0,91.0,Quilpué
5656,Sebastián,Pérez,59.0,Biobío,210282.0,Regular,37.0,35.0,121.0,175.0,Talcahuano
5657,Emilia,Contreras,127.0,Biobío,87756.0,Malo,79.0,12.0,,62.0,Talcahuano
5658,Benjamín,,,Araucanía,155726.0,Bueno,67.0,30.0,102.0,177.0,Temuco
5659,Martina,Muñoz,34.0,Metropolitana,768867.0,Bueno,79.0,5.0,98.0,13.0,Puente Alto
5660,Martín,Silva,44.0,,718779.0,Bueno,9.0,13.0,146.0,100.0,Pichilemu
5661,Sofía,Soto,64.0,Maule,45833.0,Bueno,20.0,10.0,17.0,116.0,Curicó
5662,Valentina,Sepúlveda,,Maule,203284.0,Bueno,71.0,1.0,20.0,98.0,Linares
5663,Martín,Díaz,80.0,Araucanía,560455.0,Bueno,14.0,47.0,105.0,50.0,Villarrica
5664,Emilia,,79.0,Metropolitana,,,75.0,5.0,21.0,35.0,Puente Alto
5665,Agustín,Martínez,36.0,Biobío,823249.0,Malo,30.0,35.0,159.0,204.0,Chillán
5666,Benjamín,,34.0,Biobío,,Bueno,60.0,30.0,170.0,38.0,
5667,Emilia,González,56.0,O'Higgins,891580.0,,36.0,18.0,57.0,6.0,
5668,Isidora,Contreras,56.0,Valparaíso,562931.0,Bueno,59.0,26.0,123.0,243.0,Viña del Mar
5669,Mateo,Contreras,53.0,,352076.0,Bueno,62.0,,70.0,274.0,Valparaíso
5670,Agustín,Martínez,,Metropolitana,606064.0,Bueno,43.0,39.0,30.0,154.0,Santiago
5671,Emilia,,62.0,Araucanía,89136.0,Regular,92.0,47.0,195.0,,Villarrica
5672,Mateo,,21.0,Araucanía,9586.0,Regular,97.0,45.0,157.0,183.0,Pucón
5673,Agustín,Contreras,42.0,Valparaíso,,Regular,90.0,,199.0,106.0,Viña del Mar
5674,Emilia,Martínez,47.0,Maule,407542.0,Bueno,73.0,31.0,10.0,71.0,Linares
5675,Emilia,Contreras,46.0,,228077.0,Bueno,12.0,,53.0,261.0,Maipú
5676,Agustín,,68.0,Araucanía,157337.0,Bueno,92.0,25.0,19.0,172.0,Temuco
5677,Valentina,Rojas,41.0,Biobío,615326.0,Bueno,63.0,17.0,83.0,178.0,Talcahuano
5678,Agustín,,31.0,O'Higgins,995095.0,Malo,9.0,17.0,136.0,225.0,Rancagua
5679,Emilia,Soto,35.0,Biobío,177753.0,Malo,66.0,15.0,138.0,24.0,
5680,Agustín,Soto,59.0,Araucanía,546421.0,,35.0,12.0,192.0,152.0,
5681,Martín,,74.0,Metropolitana,119727.0,Regular,90.0,25.0,,72.0,Puente Alto
5682,Benjamín,Muñoz,29.0,Maule,934236.0,Bueno,71.0,31.0,112.0,67.0,Curicó
5683,Sofía,Díaz,,Maule,291755.0,Bueno,61.0,47.0,31.0,96.0,Linares
5684,Sebastián,,47.0,O'Higgins,878339.0,Bueno,22.0,10.0,167.0,115.0,Pichilemu
5685,Agustín,,40.0,Araucanía,283076.0,Bueno,84.0,23.0,61.0,20.0,Villarrica
5686,Valentina,Soto,18.0,Metropolitana,806052.0,Bueno,92.0,34.0,52.0,229.0,
5687,Martín,Díaz,49.0,Maule,209381.0,Bueno,63.0,26.0,50.0,288.0,Linares
5688,Isidora,Martínez,26.0,Araucanía,292789.0,Malo,89.0,,91.0,244.0,Temuco
5689,Valentina,Soto,32.0,Valparaíso,192475.0,,18.0,30.0,,202.0,Valparaíso
5690,Agustín,Soto,45.0,Valparaíso,,Bueno,48.0,23.0,59.0,283.0,Valparaíso
5691,Martín,Martínez,41.0,O'Higgins,834865.0,Bueno,12.0,25.0,124.0,130.0,San Fernando
5692,Isidora,Díaz,77.0,Maule,639032.0,Regular,75.0,12.0,103.0,,Curicó
5693,Sebastián,González,52.0,O'Higgins,,Bueno,42.0,0.0,35.0,248.0,San Fernando
5694,Sebastián,Muñoz,44.0,Metropolitana,971521.0,Regular,90.0,2.0,138.0,186.0,Maipú
5695,Mateo,,37.0,O'Higgins,464861.0,Bueno,91.0,,,258.0,Rancagua
5696,Benjamín,Díaz,82.0,,969759.0,Bueno,,6.0,164.0,49.0,Curicó
5697,Valentina,Díaz,66.0,Metropolitana,196586.0,Bueno,10.0,2.0,197.0,67.0,Santiago
5698,Sofía,González,18.0,,904638.0,,34.0,47.0,196.0,90.0,Talca
5699,,Silva,27.0,Biobío,13822.0,Bueno,90.0,44.0,172.0,95.0,Concepción
5700,Sebastián,Contreras,64.0,Valparaíso,545303.0,Bueno,53.0,3.0,117.0,0.0,Quilpué
5701,Emilia,Soto,137.0,O'Higgins,423052.0,Bueno,12.0,,164.0,97.0,Pichilemu
5702,Benjamín,Soto,79.0,Valparaíso,525087.0,Bueno,6.0,,197.0,288.0,Viña del Mar
5703,Agustín,Sepúlveda,35.0,Metropolitana,553444.0,Bueno,93.0,26.0,101.0,68.0,Santiago
5704,Sofía,Martínez,146.0,,389031.0,Regular,74.0,18.0,59.0,28.0,
5705,Martina,González,49.0,Valparaíso,,Regular,59.0,27.0,109.0,79.0,Quilpué
5706,Benjamín,Muñoz,44.0,Araucanía,976507.0,Regular,4.0,19.0,173.0,101.0,Villarrica
5707,Emilia,Pérez,35.0,Maule,961745.0,Bueno,66.0,30.0,74.0,47.0,Curicó
5708,Sofía,Rojas,56.0,Metropolitana,,Bueno,93.0,40.0,44.0,253.0,Puente Alto
5709,Agustín,Sepúlveda,66.0,Metropolitana,793012.0,,,38.0,102.0,7.0,Santiago
5710,Valentina,Contreras,61.0,Araucanía,988590.0,Bueno,77.0,6.0,182.0,52.0,Pucón
5711,Isidora,,,Biobío,892360.0,Regular,75.0,24.0,38.0,254.0,Talcahuano
5712,,,51.0,O'Higgins,,Regular,78.0,49.0,,40.0,
5713,Agustín,Rojas,53.0,Valparaíso,784777.0,Bueno,39.0,39.0,104.0,273.0,Viña del Mar
5714,Mateo,Díaz,35.0,Biobío,912067.0,Bueno,64.0,33.0,88.0,159.0,Talcahuano
5715,Martina,Martínez,55.0,O'Higgins,1774531.0,Malo,8.0,25.0,,91.0,Pichilemu
5716,Sofía,Díaz,,Metropolitana,422782.0,Regular,23.0,38.0,18.0,34.0,Maipú
5717,Sebastián,Soto,26.0,Metropolitana,65790.0,Regular,32.0,27.0,50.0,238.0,Maipú
5718,Martín,Díaz,68.0,O'Higgins,809696.0,Bueno,79.0,38.0,70.0,60.0,Rancagua
5719,Mateo,Díaz,52.0,O'Higgins,952742.0,Bueno,67.0,38.0,,200.0,Rancagua
5720,Emilia,Pérez,22.0,Maule,362463.0,Bueno,42.0,11.0,85.0,99.0,Curicó
5721,Martín,González,31.0,Metropolitana,151906.0,Bueno,40.0,9.0,81.0,134.0,Puente Alto
5722,Martín,Contreras,47.0,Valparaíso,326503.0,Bueno,44.0,24.0,137.0,229.0,Viña del Mar
5723,Mateo,Soto,21.0,,582622.0,Regular,54.0,35.0,94.0,89.0,Valparaíso
5724,Mateo,Muñoz,56.0,Metropolitana,316929.0,Bueno,54.0,36.0,153.0,63.0,Maipú
5725,Benjamín,,81.0,Biobío,610618.0,Bueno,49.0,26.0,101.0,18.0,Chillán
5726,Valentina,Rojas,42.0,Maule,966852.0,Bueno,,31.0,,275.0,Linares
5727,Martín,Soto,45.0,,670734.0,Bueno,23.0,39.0,135.0,,Santiago
5728,Isidora,Silva,83.0,Maule,362659.0,,57.0,43.0,176.0,179.0,Curicó
5729,Emilia,Silva,39.0,Araucanía,935752.0,Regular,97.0,25.0,11.0,17.0,Temuco
5730,Isidora,Martínez,48.0,Araucanía,565635.0,Bueno,37.0,8.0,188.0,116.0,Pucón
5731,Emilia,Díaz,40.0,Araucanía,128372.0,Bueno,7.0,34.0,7.0,113.0,Temuco
5732,Sofía,Martínez,65.0,Araucanía,498981.0,Bueno,86.0,9.0,,152.0,Temuco
5733,Martín,González,37.0,Araucanía,,Bueno,69.0,11.0,148.0,100.0,Villarrica
5734,Valentina,Díaz,55.0,Biobío,838254.0,Bueno,90.0,39.0,155.0,27.0,Chillán
5735,Sebastián,Soto,72.0,Biobío,936476.0,Bueno,85.0,23.0,41.0,138.0,Concepción
5736,Valentina,Rojas,18.0,,317416.0,Regular,,19.0,,,San Fernando
5737,,González,24.0,Biobío,155512.0,Bueno,1.0,18.0,124.0,106.0,Concepción
5738,Emilia,,74.0,Metropolitana,,Bueno,82.0,38.0,61.0,245.0,Puente Alto
5739,Sebastián,Silva,29.0,,738354.0,,,20.0,,275.0,Temuco
5740,Emilia,Rojas,,Maule,795158.0,Malo,8.0,22.0,144.0,119.0,Curicó
5741,Martín,Pérez,67.0,Araucanía,,Malo,23.0,13.0,,90.0,Pucón
5742,Mateo,Martínez,59.0,Metropolitana,395925.0,Regular,84.0,29.0,50.0,150.0,Santiago
5743,Isidora,González,29.0,Metropolitana,954237.0,,83.0,36.0,26.0,86.0,Puente Alto
5744,Martina,Díaz,35.0,Metropolitana,916681.0,Bueno,40.0,15.0,37.0,37.0,Maipú
5745,Valentina,Díaz,83.0,O'Higgins,233265.0,,61.0,43.0,193.0,,Rancagua
5746,Benjamín,Muñoz,34.0,O'Higgins,780807.0,Regular,67.0,0.0,28.0,75.0,Pichilemu
5747,Martín,Sepúlveda,79.0,Biobío,622700.0,Bueno,63.0,1.0,81.0,110.0,Concepción
5748,Mateo,Soto,58.0,,154222.0,,58.0,13.0,111.0,98.0,San Fernando
5749,Isidora,González,51.0,,356771.0,Bueno,83.0,43.0,87.0,3.0,
5750,Isidora,Pérez,62.0,O'Higgins,177472.0,,36.0,18.0,16.0,,San Fernando
5751,Valentina,Rojas,75.0,O'Higgins,295156.0,Bueno,34.0,,123.0,149.0,
5752,Benjamín,,68.0,,615301.0,Bueno,35.0,31.0,60.0,277.0,
5753,Martina,Rojas,,Metropolitana,375265.0,Malo,26.0,15.0,155.0,197.0,Puente Alto
5754,Isidora,Sepúlveda,61.0,Araucanía,394059.0,Regular,91.0,6.0,124.0,113.0,Temuco
5755,Isidora,Contreras,,Araucanía,,Bueno,21.0,,189.0,102.0,Pucón
5756,Agustín,Pérez,,Biobío,87224.0,Bueno,71.0,4.0,26.0,28.0,Chillán
5757,Martina,Soto,49.0,Araucanía,738797.0,Bueno,68.0,,105.0,123.0,Pucón
5758,Emilia,Rojas,84.0,O'Higgins,401709.0,Bueno,75.0,48.0,188.0,281.0,Pichilemu
5759,Mateo,Muñoz,20.0,Valparaíso,480397.0,Bueno,65.0,27.0,96.0,138.0,Quilpué
5760,Mateo,Pérez,68.0,,974299.0,Bueno,6.0,23.0,63.0,212.0,Linares
5761,,Pérez,84.0,Valparaíso,344366.0,Bueno,21.0,1.0,168.0,145.0,Quilpué
5762,Valentina,González,65.0,O'Higgins,648218.0,Bueno,95.0,31.0,12.0,136.0,San Fernando
5763,Sofía,Díaz,34.0,Biobío,392504.0,Malo,20.0,16.0,,59.0,Concepción
5764,,Sepúlveda,24.0,Araucanía,894282.0,Regular,33.0,35.0,52.0,3.0,Villarrica
5765,Benjamín,Contreras,30.0,Maule,846756.0,Bueno,95.0,47.0,30.0,81.0,Curicó
5766,Martina,Rojas,83.0,Maule,241624.0,Malo,92.0,,,235.0,Talca
5767,Sofía,Soto,21.0,Araucanía,691745.0,Bueno,27.0,37.0,148.0,31.0,Pucón
5768,Emilia,González,27.0,Metropolitana,65171.0,Regular,54.0,34.0,175.0,298.0,Puente Alto
5769,Martina,González,34.0,Araucanía,963185.0,Bueno,19.0,36.0,106.0,213.0,Villarrica
5770,,Rojas,69.0,Valparaíso,348990.0,Regular,,39.0,50.0,36.0,Valparaíso
5771,Isidora,Sepúlveda,23.0,Maule,,Bueno,20.0,8.0,115.0,161.0,Talca
5772,Sebastián,Contreras,26.0,Araucanía,,Bueno,62.0,,193.0,283.0,Villarrica
5773,,Silva,38.0,Valparaíso,,Regular,11.0,28.0,35.0,35.0,
5774,Martín,Muñoz,41.0,Metropolitana,983590.0,Bueno,36.0,11.0,179.0,1.0,Maipú
5775,Sofía,Díaz,,O'Higgins,876749.0,Bueno,77.0,15.0,88.0,42.0,Rancagua
5776,Agustín,Díaz,41.0,Metropolitana,160365.0,Bueno,49.0,11.0,86.0,104.0,Santiago
5777,Sofía,Sepúlveda,76.0,Metropolitana,547488.0,Bueno,95.0,27.0,95.0,82.0,Puente Alto
5778,Martín,Martínez,20.0,O'Higgins,348531.0,Bueno,38.0,3.0,170.0,61.0,San Fernando
5779,Mateo,Pérez,57.0,Metropolitana,434338.0,Bueno,90.0,5.0,115.0,,Maipú
5780,Valentina,Rojas,,O'Higgins,335183.0,Bueno,78.0,38.0,149.0,193.0,Pichilemu
5781,Agustín,,,Biobío,335959.0,Bueno,,13.0,118.0,,Concepción
5782,,Sepúlveda,52.0,O'Higgins,542553.0,Malo,47.0,48.0,21.0,22.0,Rancagua
5783,Agustín,Rojas,,,191964.0,Bueno,,42.0,133.0,107.0,Talcahuano
5784,Sebastián,Pérez,57.0,O'Higgins,537395.0,Bueno,30.0,44.0,54.0,139.0,San Fernando
5785,Martina,Sepúlveda,63.0,Biobío,278965.0,,91.0,6.0,16.0,,
5786,Valentina,Martínez,30.0,,288982.0,Regular,,26.0,,191.0,Maipú
5787,,Silva,44.0,Metropolitana,6403839.0,Regular,,0.0,126.0,,Puente Alto
5788,Valentina,Rojas,23.0,O'Higgins,29593.0,Bueno,56.0,,157.0,201.0,Pichilemu
5789,Valentina,Contreras,34.0,Maule,380945.0,Malo,,42.0,65.0,121.0,Curicó
5790,,,,O'Higgins,407534.0,Regular,26.0,7.0,86.0,138.0,Pichilemu
5791,Mateo,Pérez,,Araucanía,485110.0,Regular,36.0,14.0,81.0,44.0,Villarrica
5792,Agustín,Martínez,69.0,Araucanía,669011.0,Bueno,79.0,28.0,95.0,30.0,Villarrica
5793,Martina,González,83.0,Biobío,369686.0,Bueno,12.0,21.0,94.0,137.0,Concepción
5794,Emilia,Díaz,,O'Higgins,213137.0,Bueno,62.0,15.0,0.0,258.0,San Fernando
5795,Agustín,González,60.0,Araucanía,884872.0,Bueno,97.0,13.0,169.0,208.0,Villarrica
5796,Sebastián,Díaz,,O'Higgins,981038.0,Bueno,65.0,18.0,75.0,250.0,Pichilemu
5797,Sofía,Soto,72.0,Biobío,20014.0,Bueno,45.0,35.0,140.0,89.0,Concepción
5798,Mateo,González,84.0,O'Higgins,546466.0,Regular,56.0,49.0,13.0,222.0,Pichilemu
5799,Valentina,Díaz,77.0,Araucanía,341702.0,Bueno,9.0,43.0,180.0,110.0,Temuco
5800,Benjamín,González,75.0,Maule,276989.0,Bueno,42.0,47.0,164.0,115.0,Curicó
5801,Valentina,González,29.0,Metropolitana,,Malo,,28.0,132.0,118.0,Santiago
5802,Benjamín,Silva,56.0,Valparaíso,638877.0,Bueno,30.0,29.0,4.0,6.0,Valparaíso
5803,Sofía,Rojas,30.0,Maule,190716.0,Bueno,36.0,4.0,171.0,158.0,Talca
5804,,Martínez,58.0,Araucanía,912860.0,Bueno,,32.0,144.0,94.0,Temuco
5805,,,74.0,Valparaíso,466114.0,Malo,46.0,31.0,189.0,89.0,Quilpué
5806,Martina,González,70.0,Valparaíso,325576.0,Regular,27.0,1.0,165.0,132.0,Viña del Mar
5807,,Soto,29.0,Valparaíso,765531.0,Bueno,63.0,30.0,190.0,25.0,Valparaíso
5808,Martina,Muñoz,30.0,Metropolitana,,Malo,67.0,,91.0,58.0,Santiago
5809,Benjamín,Soto,74.0,Maule,431852.0,,,38.0,166.0,8.0,Talca
5810,Mateo,Contreras,57.0,Biobío,355303.0,Bueno,37.0,38.0,106.0,119.0,Talcahuano
5811,Emilia,Díaz,62.0,Metropolitana,338209.0,,84.0,35.0,192.0,14.0,Maipú
5812,Sebastián,Díaz,52.0,Metropolitana,337071.0,Bueno,48.0,23.0,6.0,194.0,
5813,Sebastián,Martínez,20.0,Biobío,31271.0,,75.0,44.0,55.0,38.0,Concepción
5814,Emilia,Soto,22.0,Valparaíso,,Bueno,13.0,37.0,9.0,176.0,Valparaíso
5815,Agustín,Rojas,,,141885.0,Bueno,43.0,22.0,94.0,291.0,Valparaíso
5816,Emilia,Contreras,73.0,O'Higgins,988610.0,Bueno,15.0,45.0,153.0,195.0,San Fernando
5817,Mateo,Martínez,27.0,Araucanía,22165.0,,3.0,24.0,119.0,58.0,Pucón
5818,,Silva,,Valparaíso,167073.0,Regular,69.0,3.0,,121.0,Quilpué
5819,,Rojas,84.0,O'Higgins,974174.0,Bueno,23.0,20.0,104.0,10.0,
5820,Martina,González,48.0,,628256.0,Bueno,57.0,35.0,,225.0,Villarrica
5821,Emilia,,83.0,Biobío,450667.0,Bueno,30.0,,169.0,140.0,Concepción
5822,,Martínez,58.0,Valparaíso,78760.0,Malo,87.0,26.0,103.0,128.0,Valparaíso
5823,Benjamín,Silva,80.0,O'Higgins,669661.0,Bueno,75.0,41.0,144.0,,Rancagua
5824,,Díaz,49.0,Metropolitana,137802.0,Bueno,35.0,1.0,58.0,43.0,Santiago
5825,Sofía,Pérez,37.0,Araucanía,671186.0,Bueno,31.0,,199.0,299.0,Temuco
5826,Emilia,Martínez,74.0,Maule,979176.0,Bueno,18.0,47.0,78.0,26.0,Curicó
5827,Martín,Muñoz,67.0,Metropolitana,531972.0,Bueno,35.0,49.0,179.0,295.0,Maipú
5828,Benjamín,Martínez,42.0,,214084.0,Bueno,47.0,30.0,35.0,291.0,
5829,Emilia,Soto,29.0,Valparaíso,625283.0,Regular,,24.0,136.0,142.0,Quilpué
5830,Martín,Martínez,56.0,Valparaíso,512929.0,Bueno,96.0,22.0,96.0,1.0,Quilpué
5831,Isidora,Muñoz,34.0,O'Higgins,533140.0,Regular,26.0,34.0,195.0,199.0,Rancagua
5832,Sofía,Díaz,62.0,,478106.0,Bueno,79.0,35.0,134.0,142.0,Villarrica
5833,Isidora,Muñoz,28.0,Maule,673740.0,,32.0,7.0,,,Linares
5834,Emilia,Silva,40.0,Maule,571945.0,Bueno,40.0,5.0,70.0,226.0,Curicó
5835,Emilia,González,55.0,Biobío,986995.0,Bueno,54.0,4.0,103.0,15.0,Concepción
5836,Sofía,Sepúlveda,19.0,Valparaíso,825863.0,Bueno,45.0,4.0,174.0,279.0,Viña del Mar
5837,Isidora,Muñoz,54.0,Biobío,264698.0,Regular,30.0,32.0,101.0,230.0,Chillán
5838,Mateo,González,66.0,,725756.0,Regular,2.0,46.0,16.0,40.0,Pichilemu
5839,Martina,Pérez,69.0,,214300.0,Regular,79.0,,28.0,19.0,Pucón
5840,Emilia,Sepúlveda,50.0,Valparaíso,782346.0,Bueno,48.0,28.0,91.0,227.0,Viña del Mar
5841,Valentina,Martínez,39.0,Biobío,147557.0,Bueno,18.0,38.0,26.0,175.0,Chillán
5842,Benjamín,Muñoz,22.0,Biobío,473553.0,Regular,62.0,9.0,83.0,93.0,Talcahuano
5843,Sebastián,Díaz,35.0,O'Higgins,790606.0,Bueno,77.0,43.0,61.0,65.0,Rancagua
5844,Sebastián,Muñoz,55.0,Araucanía,280112.0,Regular,68.0,7.0,5.0,72.0,Temuco
5845,Emilia,,54.0,,837119.0,,56.0,,195.0,154.0,Rancagua
5846,,Rojas,81.0,Araucanía,644150.0,Regular,19.0,15.0,150.0,196.0,Temuco
5847,Isidora,Díaz,27.0,O'Higgins,397522.0,Bueno,,30.0,120.0,37.0,San Fernando
5848,Sofía,Silva,,Maule,423416.0,Malo,10.0,0.0,58.0,181.0,Linares
5849,Martina,,65.0,Metropolitana,,Bueno,,44.0,31.0,147.0,Puente Alto
5850,Sofía,Contreras,,O'Higgins,217791.0,Bueno,18.0,8.0,79.0,299.0,San Fernando
5851,Agustín,Silva,33.0,,693362.0,,91.0,23.0,2.0,274.0,Temuco
5852,Emilia,Contreras,71.0,Araucanía,707294.0,Bueno,11.0,,108.0,125.0,Villarrica
5853,Benjamín,Contreras,52.0,O'Higgins,,Bueno,94.0,22.0,0.0,88.0,San Fernando
5854,Isidora,Díaz,45.0,Valparaíso,713164.0,Regular,14.0,26.0,58.0,186.0,Quilpué
5855,Sebastián,Martínez,19.0,O'Higgins,584467.0,Bueno,58.0,16.0,33.0,198.0,
5856,Sofía,Sepúlveda,30.0,Maule,902522.0,Bueno,18.0,39.0,177.0,111.0,Talca
5857,Mateo,Díaz,58.0,Araucanía,829132.0,Bueno,65.0,27.0,172.0,154.0,Pucón
5858,Benjamín,Silva,76.0,Biobío,716776.0,Bueno,83.0,46.0,155.0,180.0,Concepción
5859,Sebastián,González,70.0,Biobío,32578.0,,9.0,5.0,145.0,159.0,Talcahuano
5860,Valentina,Martínez,62.0,Maule,373520.0,Malo,95.0,16.0,157.0,132.0,Linares
5861,,Díaz,,Maule,,Bueno,15.0,29.0,,,Talca
5862,Isidora,Díaz,41.0,Valparaíso,522250.0,Regular,45.0,35.0,148.0,53.0,Valparaíso
5863,Martina,Silva,78.0,Araucanía,319318.0,Regular,93.0,35.0,,212.0,Villarrica
5864,Martina,Soto,75.0,O'Higgins,144423.0,Bueno,88.0,27.0,51.0,258.0,Rancagua
5865,Martina,Sepúlveda,44.0,Araucanía,552996.0,Bueno,,24.0,119.0,,Pucón
5866,Benjamín,Rojas,43.0,O'Higgins,285917.0,Bueno,61.0,18.0,111.0,203.0,Pichilemu
5867,,Silva,24.0,Biobío,233000.0,,79.0,45.0,48.0,,Chillán
5868,Mateo,Rojas,59.0,O'Higgins,398958.0,Bueno,,35.0,7.0,,Rancagua
5869,Sofía,,64.0,Biobío,785491.0,Bueno,24.0,29.0,180.0,193.0,Chillán
5870,Agustín,Soto,70.0,,487853.0,Malo,34.0,45.0,113.0,147.0,Maipú
5871,Agustín,Pérez,76.0,Maule,216492.0,Regular,25.0,37.0,,64.0,Curicó
5872,,Pérez,55.0,Maule,116903.0,Bueno,,41.0,172.0,62.0,Curicó
5873,Valentina,Martínez,70.0,Araucanía,498987.0,Malo,49.0,46.0,143.0,92.0,Temuco
5874,Martina,Silva,32.0,O'Higgins,794366.0,Bueno,92.0,29.0,34.0,,Rancagua
5875,,Martínez,43.0,Metropolitana,652818.0,,29.0,,99.0,257.0,Santiago
5876,Sebastián,Sepúlveda,65.0,,232148.0,Bueno,75.0,36.0,128.0,151.0,Quilpué
5877,Benjamín,Pérez,36.0,Maule,436706.0,Bueno,10.0,,141.0,216.0,
5878,Martina,González,26.0,Araucanía,855230.0,Bueno,32.0,,121.0,75.0,Pucón
5879,Sebastián,,81.0,,177655.0,Bueno,50.0,44.0,95.0,,Temuco
5880,Martina,González,71.0,Araucanía,532080.0,Bueno,23.0,20.0,1.0,229.0,Villarrica
5881,Benjamín,Sepúlveda,68.0,Biobío,356231.0,Bueno,,1.0,70.0,158.0,Concepción
5882,Isidora,,56.0,Araucanía,124179.0,Bueno,74.0,37.0,118.0,,Pucón
5883,Martín,Martínez,21.0,Metropolitana,49903.0,Bueno,86.0,2.0,91.0,211.0,Puente Alto
5884,Valentina,Sepúlveda,20.0,Metropolitana,555871.0,Regular,56.0,47.0,,176.0,Maipú
5885,Agustín,Muñoz,81.0,Valparaíso,20748.0,Bueno,44.0,26.0,5.0,232.0,Valparaíso
5886,,Martínez,46.0,Biobío,103446.0,Bueno,13.0,47.0,189.0,224.0,Concepción
5887,Valentina,Díaz,,Metropolitana,347564.0,Regular,75.0,10.0,46.0,113.0,
5888,Benjamín,Silva,75.0,O'Higgins,43520.0,Bueno,,39.0,151.0,0.0,San Fernando
5889,Sofía,Silva,44.0,Araucanía,400445.0,Malo,3.0,,122.0,281.0,Villarrica
5890,Valentina,Contreras,38.0,Valparaíso,130365.0,Regular,14.0,11.0,144.0,,Viña del Mar
5891,Valentina,Muñoz,56.0,Biobío,349873.0,Bueno,22.0,2.0,5.0,297.0,Concepción
5892,Isidora,,63.0,,791159.0,,77.0,6.0,34.0,,
5893,Sofía,González,83.0,Maule,626364.0,Bueno,94.0,19.0,126.0,226.0,Curicó
5894,Agustín,Pérez,53.0,,445401.0,Bueno,83.0,21.0,17.0,161.0,Viña del Mar
5895,Emilia,,,Valparaíso,91833.0,Bueno,76.0,,,12.0,Valparaíso
5896,Martina,Martínez,80.0,Biobío,619149.0,Bueno,32.0,11.0,196.0,113.0,Chillán
5897,Sebastián,Sepúlveda,52.0,Valparaíso,163709.0,Bueno,41.0,40.0,102.0,298.0,Valparaíso
5898,Isidora,Muñoz,48.0,Biobío,76586.0,Regular,85.0,34.0,76.0,259.0,Concepción
5899,Sofía,Muñoz,45.0,O'Higgins,,Bueno,,3.0,12.0,290.0,Pichilemu
5900,,Sepúlveda,18.0,Maule,912059.0,Malo,83.0,21.0,40.0,53.0,Curicó
5901,Valentina,Sepúlveda,,Biobío,460593.0,Regular,61.0,20.0,198.0,259.0,Talcahuano
5902,Isidora,Muñoz,60.0,,40995.0,Regular,46.0,44.0,,217.0,Viña del Mar
5903,Mateo,Martínez,,Metropolitana,880297.0,Bueno,37.0,37.0,17.0,,Maipú
5904,Martina,Silva,80.0,Valparaíso,66973.0,,1.0,,183.0,201.0,Viña del Mar
5905,Agustín,Soto,68.0,Valparaíso,867513.0,Regular,,29.0,122.0,203.0,Quilpué
5906,Mateo,Muñoz,19.0,Biobío,391819.0,Regular,87.0,34.0,17.0,29.0,Talcahuano
5907,,Soto,81.0,Biobío,365394.0,Malo,1.0,30.0,104.0,256.0,Chillán
5908,Sebastián,,26.0,O'Higgins,,Malo,28.0,9.0,128.0,288.0,Rancagua
5909,Benjamín,,19.0,O'Higgins,957084.0,Bueno,30.0,2.0,99.0,266.0,San Fernando
5910,Martín,Martínez,,Valparaíso,898740.0,Regular,33.0,6.0,136.0,288.0,
5911,Valentina,Muñoz,77.0,Metropolitana,470330.0,Bueno,29.0,31.0,54.0,215.0,Santiago
5912,Martina,Silva,78.0,Valparaíso,695823.0,,92.0,5.0,5.0,3.0,Quilpué
5913,Sebastián,Díaz,48.0,Valparaíso,580429.0,Bueno,68.0,16.0,191.0,18.0,Quilpué
